detector_type,descriptor_type,frame,no_keypoints_frame,detector_time_ms,descriptor_time_ms,no_matched_points,matching_time_ms,ttc_lidar_s,ttc_camera_s
ORB,AKAZE,5,0,0.00000000,0.00000000,0,0.00000000,0.00000000,78923505847451519368150794087956480.00000000
ORB,AKAZE,6,0,0.00000000,0.00000000,0,0.00000000,0.00000000,42451022239132593821440808235492530101484619384870697940200026967523770380659019186149598058762252810710399673407962352053728479043228708020109607026538761175637082850407219200.00000000
ORB,AKAZE,7,0,0.00000000,0.00000000,0,0.00000000,0.00000000,4251005171854987222490061758896760859931977203737508294106761003003752899904578357821186104635271107542198943109985430542680305572214127338820579886126116552553950781154691884852883105599725004072826521717419699115956386001846272.00000000
ORB,AKAZE,8,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
ORB,AKAZE,9,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
ORB,AKAZE,10,0,0.00000000,0.00000000,0,0.00000000,0.00000000,5285614496162831971717956274206937323440481328937256480958922330248678709689218633860112178131343192334108812580986745737728268629247395958066307983254394192247918343213536598032384.00000000
ORB,AKAZE,11,0,0.00000000,0.00000000,0,0.00000000,0.00000000,257382701426205473290748461812813868344019749007371145206014185196144538222589374640355913423277825384343465416585780640020648120318179633607517618644388805432017684437416277378571698176.00000000
ORB,AKAZE,12,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
ORB,AKAZE,13,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
ORB,AKAZE,14,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
ORB,AKAZE,15,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
ORB,AKAZE,16,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
ORB,AKAZE,17,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000

ORB,SIFT,0,500,8.49432900,245.66533100,0,0.00000000,0.00000000,0.00000000
ORB,SIFT,1,500,8.57037400,242.95779200,374,11.46202500,12.29943227,9.83629112
ORB,SIFT,2,500,8.36710000,247.08329000,361,11.41178400,12.98777737,20.40807172
ORB,SIFT,3,500,8.69466000,249.59973700,366,11.31736000,17.26938871,12.09571673
ORB,SIFT,4,500,8.54231700,249.95897000,372,11.29570200,13.79866612,16.14916030
ORB,SIFT,5,500,8.45928700,245.87948300,375,11.23639500,12.85564709,-inf
ORB,SIFT,6,500,8.56758800,248.45337500,381,11.58808700,13.34054193,-inf
ORB,SIFT,7,500,8.62944100,249.73832200,378,11.38625300,14.45731022,-inf
ORB,SIFT,8,500,8.61485000,247.76376800,372,11.55268600,13.13016586,10.99114062
ORB,SIFT,9,500,8.68913900,250.47803900,352,11.22997400,12.34545830,-inf
ORB,SIFT,10,500,8.74997000,249.58181700,355,11.33475700,12.14960324,11.13886850
ORB,SIFT,11,500,8.65009400,251.99360900,377,11.42700700,11.54790781,7.74873527
ORB,SIFT,12,500,8.78457500,248.23767600,394,11.23784100,10.07826007,-inf
ORB,SIFT,13,500,8.74888700,246.67389800,377,11.41002900,9.20565887,11.59659266
ORB,SIFT,14,500,8.71624900,249.49987300,393,11.35055200,9.54236248,-inf
ORB,SIFT,15,500,8.64561500,249.28631100,383,11.40549400,8.39156690,-inf
ORB,SIFT,16,500,8.94154100,253.47836800,368,11.36833400,8.88653053,16.86264737
ORB,SIFT,17,500,9.06739700,252.77960900,360,11.22829900,11.04299793,19.20264194

AKAZE,BRISK,0,1513,91.67864400,16.18175700,0,0.00000000,0.00000000,0.00000000
AKAZE,BRISK,1,1541,79.92494500,15.73541000,786,129.68503200,12.29943227,12.58384965
AKAZE,BRISK,2,1529,78.57751600,16.28356700,773,132.37506600,12.98777737,13.22261767
AKAZE,BRISK,3,1561,78.66748300,16.52879000,775,132.99683600,17.26938871,12.95817836
AKAZE,BRISK,4,1545,77.94030900,16.48391400,766,135.17909200,13.79866612,13.51349440
AKAZE,BRISK,5,1526,78.41679500,16.22617400,783,132.31736500,12.85564709,12.90594032
AKAZE,BRISK,6,1566,80.03571600,16.28428000,806,133.46028600,13.34054193,11.66803676
AKAZE,BRISK,7,1529,83.47675000,16.30305800,821,134.11540900,14.45731022,15.62441259
AKAZE,BRISK,8,1547,78.38092100,15.82374800,802,132.87492300,13.13016586,12.90761806
AKAZE,BRISK,9,1572,79.16906800,16.25345300,798,135.86442300,12.34545830,13.76560036
AKAZE,BRISK,10,1567,80.43266900,16.68852800,803,137.99661000,12.14960324,14.07935036
AKAZE,BRISK,11,1538,78.72977900,16.04993300,807,134.81044400,11.54790781,12.71948623
AKAZE,BRISK,12,1513,78.45868100,16.17151400,813,130.87088800,10.07826007,9.85662728
AKAZE,BRISK,13,1538,79.24129500,16.16150600,841,129.96201900,9.20565887,9.83676008
AKAZE,BRISK,14,1555,79.18494100,15.91304700,877,132.91480200,9.54236248,9.21868389
AKAZE,BRISK,15,1544,80.75533400,16.16275200,877,134.75069300,8.39156690,10.64393613
AKAZE,BRISK,16,1563,78.70577700,16.24782300,867,135.26655100,8.88653053,8.91295072
AKAZE,BRISK,17,1561,79.66135100,15.98286500,921,137.56880500,11.04299793,8.03022028

AKAZE,BRIEF,0,1513,79.26087000,6.80999800,0,0.00000000,0.00000000,0.00000000
AKAZE,BRIEF,1,1541,79.88123700,6.48062700,832,69.20848800,12.29943227,12.42438824
AKAZE,BRIEF,2,1529,80.06071500,6.43843100,819,69.65830200,12.98777737,12.28718119
AKAZE,BRIEF,3,1561,81.87833500,6.55373900,844,70.53847000,17.26938871,11.88401709
AKAZE,BRIEF,4,1545,79.48830100,6.54578300,817,71.67355200,13.79866612,13.38394760
AKAZE,BRIEF,5,1526,80.93147500,6.63879800,841,70.19552600,12.85564709,14.23260412
AKAZE,BRIEF,6,1566,82.60708800,6.73024000,840,71.55131000,13.34054193,12.68753529
AKAZE,BRIEF,7,1529,80.63204700,6.60338800,846,71.15631400,14.45731022,15.07222290
AKAZE,BRIEF,8,1547,81.26987100,6.54817100,883,70.49561700,13.13016586,14.11173422
AKAZE,BRIEF,9,1572,80.47738400,6.65830600,871,72.70367600,12.34545830,11.99968457
AKAZE,BRIEF,10,1567,82.06463300,6.65437200,856,73.41380100,12.14960324,11.61252976
AKAZE,BRIEF,11,1538,78.77902500,6.77739300,834,71.26237000,11.54790781,11.49027364
AKAZE,BRIEF,12,1513,78.90038200,6.27256200,846,68.66307800,10.07826007,10.99695583
AKAZE,BRIEF,13,1538,80.71613700,6.26339200,883,68.95275800,9.20565887,11.03404509
AKAZE,BRIEF,14,1555,78.44287200,6.46024600,889,70.73106600,9.54236248,12.25458707
AKAZE,BRIEF,15,1544,81.63712000,6.75950000,901,71.42579700,8.39156690,10.35331608
AKAZE,BRIEF,16,1563,78.04607000,6.38658300,897,71.70278400,8.88653053,10.26468062
AKAZE,BRIEF,17,1561,78.62617300,6.44516800,896,72.52477400,11.04299793,9.26991450

AKAZE,ORB,0,1513,79.51501700,6.48087600,0,0.00000000,0.00000000,0.00000000
AKAZE,ORB,1,1541,80.11756100,6.49654400,557,69.62645500,12.29943227,9.78099203
AKAZE,ORB,2,1529,79.13699100,6.28291600,541,69.39736500,12.98777737,13.20738751
AKAZE,ORB,3,1561,78.56403500,6.37960400,539,70.35775200,17.26938871,12.80195436
AKAZE,ORB,4,1545,78.03689900,6.37460800,564,71.33176700,13.79866612,14.40146283
AKAZE,ORB,5,1526,78.99983700,6.48467500,578,69.05269500,12.85564709,12.70734957
AKAZE,ORB,6,1566,79.83556400,6.44553000,557,70.16325400,13.34054193,11.20074825
AKAZE,ORB,7,1529,78.14383500,6.34236100,588,70.55079100,14.45731022,16.44555610
AKAZE,ORB,8,1547,80.02416100,6.35610000,599,70.06357700,13.13016586,23.66776288
AKAZE,ORB,9,1572,79.48212800,6.42602800,565,71.47049700,12.34545830,15.21984697
AKAZE,ORB,10,1567,79.71151500,6.66061100,555,72.73149800,12.14960324,11.45544479
AKAZE,ORB,11,1538,77.87982700,6.26846300,531,70.91331200,11.54790781,17.52018556
AKAZE,ORB,12,1513,78.69593900,6.30604100,568,69.04350600,10.07826007,10.68572923
AKAZE,ORB,13,1538,79.45419600,6.34449400,565,69.31185800,9.20565887,14.48545901
AKAZE,ORB,14,1555,80.76448500,6.46867100,569,70.02239500,9.54236248,11.71492534
AKAZE,ORB,15,1544,79.07543400,6.56451700,610,71.52216000,8.39156690,16.43227722
AKAZE,ORB,16,1563,79.15120400,6.53527700,609,70.65121400,8.88653053,11.38749456
AKAZE,ORB,17,1561,78.11274500,6.54852600,588,71.80240700,11.04299793,8.09707448

AKAZE,FREAK,0,1513,77.91652400,54.16615500,0,0.00000000,0.00000000,0.00000000
AKAZE,FREAK,1,1541,79.23754900,55.83347200,570,131.99236000,12.29943227,12.76403739
AKAZE,FREAK,2,1529,78.23877400,54.81670700,627,132.49172100,12.98777737,12.12506996
AKAZE,FREAK,3,1561,79.87480900,54.98237900,620,134.23462500,17.26938871,13.40511841
AKAZE,FREAK,4,1545,79.19534000,55.43185300,601,135.09212300,13.79866612,14.50984880
AKAZE,FREAK,5,1526,80.02907400,55.21483300,580,131.92450100,12.85564709,11.17990138
AKAZE,FREAK,6,1566,80.18281000,55.00540500,621,133.87398700,13.34054193,19.29031357
AKAZE,FREAK,7,1529,79.95791400,55.04107500,627,133.74844100,14.45731022,16.67394325
AKAZE,FREAK,8,1547,78.67272500,54.89697800,605,133.15847400,13.13016586,13.03524216
AKAZE,FREAK,9,1572,95.40416800,54.93181800,600,136.21397800,12.34545830,13.12771029
AKAZE,FREAK,10,1567,80.56369000,55.29542500,597,138.22899200,12.14960324,11.41575889
AKAZE,FREAK,11,1538,79.17790700,54.44395600,603,134.78134500,11.54790781,12.58598784
AKAZE,FREAK,12,1513,77.66679300,54.20448200,618,129.73589100,10.07826007,12.46457294
AKAZE,FREAK,13,1538,78.83610800,59.52237200,616,130.25404600,9.20565887,12.86667506
AKAZE,FREAK,14,1555,79.34153200,55.46948100,647,133.33988400,9.54236248,10.99326542
AKAZE,FREAK,15,1544,77.91858900,54.63754900,664,134.68975400,8.39156690,8.53060973
AKAZE,FREAK,16,1563,80.89309500,54.63413200,654,135.14327100,8.88653053,13.46420075
AKAZE,FREAK,17,1561,79.66873600,55.10690500,689,136.38761000,11.04299793,7.88243904

AKAZE,AKAZE,0,1513,81.01812400,92.94937900,0,0.00000000,0.00000000,0.00000000
AKAZE,AKAZE,1,1541,79.93275600,92.25681300,966,126.79259600,12.29943227,11.96732674
AKAZE,AKAZE,2,1529,79.68891300,88.25624600,929,128.62667300,12.98777737,13.61453313
AKAZE,AKAZE,3,1561,81.97378400,92.53594600,962,129.68751600,17.26938871,13.46281278
AKAZE,AKAZE,4,1545,78.22250600,87.60398300,978,131.16816800,13.79866612,14.42963665
AKAZE,AKAZE,5,1526,80.39025900,91.22547000,952,129.19115800,12.85564709,15.55787371
AKAZE,AKAZE,6,1566,79.97928400,91.01835800,967,130.12044100,13.34054193,11.74821598
AKAZE,AKAZE,7,1529,79.84911200,88.86429500,975,129.54400800,14.45731022,16.21794748
AKAZE,AKAZE,8,1547,78.81219000,88.70073900,976,128.54911400,13.13016586,16.47419067
AKAZE,AKAZE,9,1572,77.69587700,88.31378000,952,131.63566000,12.34545830,12.63609112
AKAZE,AKAZE,10,1567,79.15949800,88.76003800,985,134.48919700,12.14960324,13.23811866
AKAZE,AKAZE,11,1538,84.65687000,89.44774100,953,131.47965100,11.54790781,13.22478707
AKAZE,AKAZE,12,1513,80.17440200,88.32746900,960,125.72215900,10.07826007,10.28592786
AKAZE,AKAZE,13,1538,79.90353500,88.59567900,937,125.64518600,9.20565887,10.42481538
AKAZE,AKAZE,14,1555,79.76181200,89.85021900,978,129.58733000,9.54236248,11.96318707
AKAZE,AKAZE,15,1544,80.45856600,91.30326900,974,130.37568100,8.39156690,9.68587273
AKAZE,AKAZE,16,1563,78.06704300,88.18092800,995,131.40324800,8.88653053,10.58002503
AKAZE,AKAZE,17,1561,78.74189400,89.08054000,1011,133.43462000,11.04299793,14.09014052

AKAZE,SIFT,0,1513,77.77721000,120.28559400,0,0.00000000,0.00000000,0.00000000
AKAZE,SIFT,1,1541,81.16082100,122.84736100,1136,100.40881800,12.29943227,11.96058698
AKAZE,SIFT,2,1529,79.99936400,122.79187600,1150,101.64330500,12.98777737,12.75768123
AKAZE,SIFT,3,1561,79.08029000,123.90852500,1166,102.38614300,17.26938871,12.92814102
AKAZE,SIFT,4,1545,78.90677300,123.09617000,1147,103.76036800,13.79866612,13.49719084
AKAZE,SIFT,5,1526,77.74646800,122.20603500,1146,101.44063600,12.85564709,14.76444851
AKAZE,SIFT,6,1566,79.31780600,125.98254000,1138,103.50444900,13.34054193,14.73184482
AKAZE,SIFT,7,1529,78.26827400,123.33020400,1159,102.92957100,14.45731022,15.32845006
AKAZE,SIFT,8,1547,81.29604300,126.10089000,1169,102.96415000,13.13016586,14.46473750
AKAZE,SIFT,9,1572,80.75156000,125.65475300,1161,104.72485400,12.34545830,12.56315997
AKAZE,SIFT,10,1567,80.27915300,125.26616500,1209,106.27515500,12.14960324,11.39151054
AKAZE,SIFT,11,1538,80.43640200,121.99759600,1149,104.65144600,11.54790781,12.66710765
AKAZE,SIFT,12,1513,78.88173400,120.70490100,1134,100.53098400,10.07826007,10.52796319
AKAZE,SIFT,13,1538,79.36209800,120.83612200,1145,101.31752500,9.20565887,10.99593546
AKAZE,SIFT,14,1555,78.32907500,122.33428200,1181,103.31559800,9.54236248,10.96743448
AKAZE,SIFT,15,1544,82.77530400,124.29559500,1183,105.10344100,8.39156690,9.89327216
AKAZE,SIFT,16,1563,80.59896100,123.68292100,1221,104.36661400,8.88653053,10.46255255
AKAZE,SIFT,17,1561,79.39714000,122.12868500,1210,105.65168000,11.04299793,9.88848566

SIFT,BRISK,0,1890,165.98481100,18.98376700,0,0.00000000,0.00000000,0.00000000
SIFT,BRISK,1,1915,157.92017400,19.04385700,633,183.52992000,12.29943227,12.09805045
SIFT,BRISK,2,1824,157.20316600,18.41676700,620,176.05404800,12.98777737,13.56139129
SIFT,BRISK,3,1837,156.85792900,18.62736500,634,173.07763900,17.26938871,12.44859874
SIFT,BRISK,4,1828,158.49644900,18.22190300,593,170.91742500,13.79866612,15.73761967
SIFT,BRISK,5,1875,159.54681100,18.64289600,633,173.73065500,12.85564709,14.02804651
SIFT,BRISK,6,1931,161.08770900,19.08925600,600,180.26213700,13.34054193,10.98687585
SIFT,BRISK,7,1963,158.74760500,19.41580400,632,187.84351400,14.45731022,18.36204397
SIFT,BRISK,8,1954,160.11101100,19.35067200,618,192.40353900,13.13016586,16.30440746
SIFT,BRISK,9,1983,163.50587900,19.61164400,599,193.16890800,12.34545830,11.21576137
SIFT,BRISK,10,2043,159.66482700,19.82400200,625,200.15317200,12.14960324,11.58280344
SIFT,BRISK,11,2065,159.15473100,20.12612900,620,207.00063500,11.54790781,13.03294153
SIFT,BRISK,12,2007,161.97786600,19.57672500,629,208.68125900,10.07826007,10.66417507
SIFT,BRISK,13,2030,160.34240500,20.22138200,638,206.63485000,9.20565887,8.19318919
SIFT,BRISK,14,2048,159.94554700,19.98020900,688,211.24906800,9.54236248,8.83282377
SIFT,BRISK,15,2044,165.65439100,20.40825700,699,215.31202700,8.39156690,11.19641602
SIFT,BRISK,16,2086,163.17418600,20.81868600,708,218.74352800,8.88653053,7.89185690
SIFT,BRISK,17,2093,162.48793700,20.48406600,753,220.87882500,11.04299793,8.27605724

SIFT,BRIEF,0,1890,157.71052500,6.78973400,0,0.00000000,0.00000000,0.00000000
SIFT,BRIEF,1,1915,157.70897100,6.66290700,670,86.20798400,12.29943227,11.78009539
SIFT,BRIEF,2,1824,158.84261700,6.71560500,658,82.16761500,12.98777737,12.74866791
SIFT,BRIEF,3,1837,158.18161400,6.71909700,670,80.41466100,17.26938871,13.72112500
SIFT,BRIEF,4,1828,158.40964400,6.73230300,661,81.76252200,13.79866612,18.51649511
SIFT,BRIEF,5,1875,159.87341400,6.64652700,617,82.85430200,12.85564709,11.28505688
SIFT,BRIEF,6,1931,158.62917800,6.71255800,630,85.24136500,13.34054193,12.33491015
SIFT,BRIEF,7,1963,159.55492200,6.75904200,673,87.67717400,14.45731022,12.89824409
SIFT,BRIEF,8,1954,161.59692600,6.78523700,639,88.96423600,13.13016586,14.76778322
SIFT,BRIEF,9,1983,161.36300700,6.90945500,648,89.62101600,12.34545830,13.13917412
SIFT,BRIEF,10,2043,164.18374400,7.31968300,654,91.93834900,12.14960324,8.89156419
SIFT,BRIEF,11,2065,162.06468600,7.41393300,679,96.77316600,11.54790781,9.54851642
SIFT,BRIEF,12,2007,164.14879900,7.68968100,672,97.57243100,10.07826007,10.34194429
SIFT,BRIEF,13,2030,161.16613200,7.27522900,655,95.27088200,9.20565887,8.59143714
SIFT,BRIEF,14,2048,163.76471900,7.35658900,736,98.26509300,9.54236248,11.66053702
SIFT,BRIEF,15,2044,161.35017500,7.35230000,724,99.03535400,8.39156690,8.81793874
SIFT,BRIEF,16,2086,162.79072500,7.35290200,709,99.71788300,8.88653053,8.62740688
SIFT,BRIEF,17,2093,164.16119200,7.32096500,724,100.97596800,11.04299793,8.31739554

SIFT,ORB,0,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,1,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,2,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,3,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,4,0,0.00000000,0.00000000,0,0.00000000,0.00000000,1726347346919784596218595979484941815920177203742450248701171473325086629857703513723909799164355262607234751553172250703718075200217662729374106842734450926102772184259787656229842430088249594240322340007579275853971610510853021565816286478336.00000000
SIFT,ORB,5,0,0.00000000,0.00000000,0,0.00000000,0.00000000,78923505847451519368150794087956480.00000000
SIFT,ORB,6,0,0.00000000,0.00000000,0,0.00000000,0.00000000,42451022239132593821440808235492530101484619384870697940200026967523770380659019186149598058762252810710399673407962352053728479043228708020109607026538761175637082850407219200.00000000
SIFT,ORB,7,0,0.00000000,0.00000000,0,0.00000000,0.00000000,4251005171854987222490061758896760859931977203737508294106761003003752899904578357821186104635271107542198943109985430542680305572214127338820579886126116552553950781154691884852883105599725004072826521717419699115956386001846272.00000000
SIFT,ORB,8,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,9,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,10,0,0.00000000,0.00000000,0,0.00000000,0.00000000,5285614496162831971717956274206937323440481328937256480958922330248678709689218633860112178131343192334108812580986745737728268629247395958066307983254394192247918343213536598032384.00000000
SIFT,ORB,11,0,0.00000000,0.00000000,0,0.00000000,0.00000000,257382701426205473290748461812813868344019749007371145206014185196144538222589374640355913423277825384343465416585780640020648120318179633607517618644388805432017684437416277378571698176.00000000
SIFT,ORB,12,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,13,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,14,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,15,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,16,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,ORB,17,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000

SIFT,FREAK,0,1890,160.20191000,53.86300300,0,0.00000000,0.00000000,0.00000000
SIFT,FREAK,1,1915,158.47915700,53.53150000,430,162.67375100,12.29943227,11.32162344
SIFT,FREAK,2,1824,156.71701800,52.75865300,428,157.84367900,12.98777737,38.36858710
SIFT,FREAK,3,1837,158.56512300,53.21835000,437,153.03203900,17.26938871,15.07224659
SIFT,FREAK,4,1828,160.62652300,52.78975900,446,154.46090700,13.79866612,14.09110053
SIFT,FREAK,5,1875,161.01937000,53.77039100,454,157.04863200,12.85564709,nan
SIFT,FREAK,6,1931,160.33148100,52.93862600,439,161.68241400,13.34054193,12.03559411
SIFT,FREAK,7,1963,161.08695100,53.76181000,440,167.06399800,14.45731022,12.62433229
SIFT,FREAK,8,1954,159.90232700,53.63214400,468,169.49327100,13.13016586,12.49795540
SIFT,FREAK,9,1983,164.79731600,53.88222900,467,171.31765800,12.34545830,19.25058878
SIFT,FREAK,10,2043,159.95902800,53.59337700,448,174.59694400,12.14960324,11.27657597
SIFT,FREAK,11,2065,162.84095700,54.25940600,447,185.87888900,11.54790781,12.81384773
SIFT,FREAK,12,2007,164.75265500,55.69532800,471,187.19554300,10.07826007,10.86273991
SIFT,FREAK,13,2030,161.74789900,55.77370600,456,183.20125000,9.20565887,11.87347483
SIFT,FREAK,14,2048,166.12090800,59.19987900,464,186.70109400,9.54236248,11.74024784
SIFT,FREAK,15,2044,164.01254900,55.55290900,483,189.25500000,8.39156690,15.16736524
SIFT,FREAK,16,2086,161.27437200,54.74440500,493,193.49922200,8.88653053,10.24470416
SIFT,FREAK,17,2093,166.78636900,55.24932000,530,195.17260900,11.04299793,9.64882510

SIFT,AKAZE,0,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,1,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,2,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,3,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,4,0,0.00000000,0.00000000,0,0.00000000,0.00000000,1726347346919784596218595979484941815920177203742450248701171473325086629857703513723909799164355262607234751553172250703718075200217662729374106842734450926102772184259787656229842430088249594240322340007579275853971610510853021565816286478336.00000000
SIFT,AKAZE,5,0,0.00000000,0.00000000,0,0.00000000,0.00000000,78923505847451519368150794087956480.00000000
SIFT,AKAZE,6,0,0.00000000,0.00000000,0,0.00000000,0.00000000,42451022239132593821440808235492530101484619384870697940200026967523770380659019186149598058762252810710399673407962352053728479043228708020109607026538761175637082850407219200.00000000
SIFT,AKAZE,7,0,0.00000000,0.00000000,0,0.00000000,0.00000000,4251005171854987222490061758896760859931977203737508294106761003003752899904578357821186104635271107542198943109985430542680305572214127338820579886126116552553950781154691884852883105599725004072826521717419699115956386001846272.00000000
SIFT,AKAZE,8,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,9,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,10,0,0.00000000,0.00000000,0,0.00000000,0.00000000,5285614496162831971717956274206937323440481328937256480958922330248678709689218633860112178131343192334108812580986745737728268629247395958066307983254394192247918343213536598032384.00000000
SIFT,AKAZE,11,0,0.00000000,0.00000000,0,0.00000000,0.00000000,257382701426205473290748461812813868344019749007371145206014185196144538222589374640355913423277825384343465416585780640020648120318179633607517618644388805432017684437416277378571698176.00000000
SIFT,AKAZE,12,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,13,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,14,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,15,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,16,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000
SIFT,AKAZE,17,0,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000

SIFT,SIFT,0,1890,162.61389300,192.49134100,0,0.00000000,0.00000000,0.00000000
SIFT,SIFT,1,1915,159.32464200,195.12533100,1030,155.62210200,12.29943227,10.25771584
SIFT,SIFT,2,1824,161.65883500,188.15108700,987,151.51501100,12.98777737,13.37007041
SIFT,SIFT,3,1837,159.35891300,190.12976400,972,143.80331800,17.26938871,12.74747864
SIFT,SIFT,4,1828,157.30398700,189.43174700,964,144.22215900,13.79866612,13.68468566
SIFT,SIFT,5,1875,161.55250800,193.77769000,988,149.24784400,12.85564709,12.28966587
SIFT,SIFT,6,1931,158.82509700,191.99555700,967,155.63792500,13.34054193,11.29687281
SIFT,SIFT,7,1963,164.99621300,196.89285900,1011,162.42307400,14.45731022,13.84681677
SIFT,SIFT,8,1954,159.85585700,194.07896700,1036,165.05587000,13.13016586,15.70381273
SIFT,SIFT,9,1983,160.83782100,196.45234500,1008,166.66641200,12.34545830,11.85163345
SIFT,SIFT,10,2043,159.43385000,195.63686600,1003,173.87433600,12.14960324,10.62194216
SIFT,SIFT,11,2065,160.39465400,210.26283100,1084,181.22834100,11.54790781,10.35067564
SIFT,SIFT,12,2007,159.11761100,194.29239400,1060,178.06384500,10.07826007,10.49367739
SIFT,SIFT,13,2030,161.16769700,196.52976200,1107,174.96445500,9.20565887,9.49109795
SIFT,SIFT,14,2048,161.64927000,199.76302700,1125,179.18059100,9.54236248,12.45223194
SIFT,SIFT,15,2044,161.57399800,197.47770100,1107,179.57509500,8.39156690,10.04576043
SIFT,SIFT,16,2086,164.02063100,204.59642500,1173,182.61551700,8.88653053,10.30055819
SIFT,SIFT,17,2093,164.81628200,204.10633400,1183,187.31395600,11.04299793,8.40146166

